   5.2394867e+00  -1.8640077e+00
   5.6381844e+00   2.9788147e-01
   5.7033748e+00  -1.7201526e+00
   6.2006682e+00   4.1177004e-01
   6.4710667e+00   1.8316981e+00
   6.1502430e+00  -4.2090313e+00
   5.8134647e+00   1.0577061e+00
   6.4077443e+00   1.9159356e+00
   6.3994435e+00  -9.0505735e-01
   6.0601026e+00   2.4925134e+00
   6.2856238e+00  -6.8922497e-01
   6.2063980e+00  -3.4742394e+00
   5.5065191e+00  -5.3869886e+00
   6.3797842e+00  -1.6668141e+00
   5.6713994e+00   4.2708661e-01
   5.6980408e+00  -3.6518453e-01
   6.0884734e+00  -1.7277922e-01
   5.8462483e+00  -2.1541712e+00
   5.9340898e+00  -7.1199640e-01
   6.2976788e+00  -4.2773315e+00
   6.5234164e+00  -2.5201800e+00
   5.9010207e+00  -2.6375862e+00
   6.1638391e+00   3.9457776e-02
   5.8808492e+00  -1.0283201e+00
   6.1147984e+00  -3.3110587e+00
   6.2199990e+00  -1.0190498e+00
   5.6915670e+00  -2.3796211e+00
   6.1374184e+00  -2.3333983e+00
   6.3005510e+00   7.2829884e-01
   6.0461540e+00  -7.7316113e-01
   6.8649207e+00  -2.0327431e-01
   5.6957213e+00   7.6793978e-01
   5.6314701e+00  -6.3948461e-01
   5.1250603e+00   1.0170904e-01
   6.4552413e+00   3.6592855e-01
   6.4335413e+00   1.3412173e+00
   5.9600536e+00  -4.8278825e-02
   6.4492380e+00   1.8244654e+00
   6.0918517e+00  -9.5478303e-01
   6.1453951e+00  -1.0957388e+00
   6.0564724e+00   2.4026693e+00
   6.2199761e+00  -2.0194234e+00
   6.0508312e+00  -1.0057099e+00
   7.3936676e+00   8.3973416e-01
   5.4166675e+00  -7.0038253e-01
   5.0728505e+00   1.8098669e+00
   5.4296594e+00   1.0682431e+00
   5.4533283e+00  -4.1685942e-01
   5.7831954e+00  -2.5553971e+00
   5.9157651e+00   1.3339220e-01
   5.8907332e+00  -3.7652423e+00
   6.2706672e+00  -5.1105065e-01
   6.1946331e+00   6.1687761e-01
